[2024-03-29 22:16:01.348] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.1106.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.370] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11483.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.371] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11484.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.371] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11485.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.371] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11486.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.371] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11487.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.371] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11488.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.371] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11489.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.371] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.1149.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.371] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11490.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.371] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11491.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.371] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11492.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.371] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11493.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.371] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11494.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.371] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11495.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.371] [global] [info] [runner.cc:102] Writing git-diff-check predecessor error to C:\Users\Admin\Documents\MLAI\CSCN8010-labs\.trunk\out\6gzTq.yaml
[2024-03-29 22:16:01.371] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11496.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.371] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11497.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.371] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11498.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.371] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11499.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.371] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.115.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.371] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.1150.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.371] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11500.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.371] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11501.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.371] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11502.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.371] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11503.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.373] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11504.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.373] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11505.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.373] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11506.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.373] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11507.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.373] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11508.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.373] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11509.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.373] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.1151.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.373] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11510.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.373] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11511.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.373] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11512.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.373] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11513.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.373] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11514.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.373] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11515.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.373] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11516.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.373] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11517.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.373] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11518.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.373] [global] [info] [runner.cc:102] Writing git-diff-check predecessor error to C:\Users\Admin\Documents\MLAI\CSCN8010-labs\.trunk\out\0Kr14.yaml
[2024-03-29 22:16:01.373] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11519.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.1152.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11520.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11521.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11522.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11523.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11524.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11525.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11526.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11527.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11528.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11529.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.1153.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11530.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11531.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11532.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11533.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11534.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11535.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11536.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11537.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11538.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11539.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.1154.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11540.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11541.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11542.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11543.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11544.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11545.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11546.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11547.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11548.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11549.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.1155.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11550.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11551.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11552.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11553.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11554.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11555.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11556.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11557.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11558.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11559.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.1156.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11560.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.374] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11561.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11562.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11563.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11564.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11565.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11566.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11567.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11568.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11569.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.1157.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11570.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11571.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11572.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11573.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11574.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11575.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11576.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11577.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11578.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11579.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.1158.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11580.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11581.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11582.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11583.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11584.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11585.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11586.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11587.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11588.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11589.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.1159.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11590.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11591.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11592.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11593.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11594.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11595.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11596.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11597.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11598.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11599.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.116.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.376] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.1160.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.377] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11600.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.377] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11601.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.377] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11602.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.377] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11603.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.377] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11604.jpg:HEAD] not cacheable, running linter
[2024-03-29 22:16:01.377] [global] [info] [runner.cc:102] Writing git-diff-check predecessor error to C:\Users\Admin\Documents\MLAI\CSCN8010-labs\.trunk\out\1V70e.yaml
[2024-03-29 22:16:01.377] [global] [info] [cache.cc:972] [on-demand] [git-diff-check:lint:Lab10-1\Data\train\train\cat.11605.jpg:HEAD] not cacheable, running linter
